id,time,nodeaddr,appeui,gwaddr,modulation,datarate,snr,rssi,freq,lat,lon,alt,accuracy,hdop,sats,provider,name,mqtt_topic,user_agent,user_id
1805918,2018-05-04 13:19:30,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-66.00,868.300,45.704592,13.718996,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805919,2018-05-04 13:19:36,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,1.80,-109.00,867.700,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805920,2018-05-04 13:19:36,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.00,-56.00,867.700,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805925,2018-05-04 13:19:41,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-10.20,-113.00,867.900,45.705182,13.718416,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805926,2018-05-04 13:19:41,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,1.20,-113.00,867.900,45.705182,13.718416,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805938,2018-05-04 13:20:06,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.50,-107.00,868.300,45.704506,13.719017,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805939,2018-05-04 13:20:06,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-66.00,868.300,45.704506,13.719017,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805940,2018-05-04 13:20:12,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-61.00,867.900,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805941,2018-05-04 13:20:12,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.50,-109.00,867.900,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805942,2018-05-04 13:20:16,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-12.50,-114.00,867.300,45.705075,13.718116,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805943,2018-05-04 13:20:16,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.80,-109.00,867.300,45.705075,13.718116,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805949,2018-05-04 13:20:41,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.20,-108.00,867.900,45.704528,13.718996,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805950,2018-05-04 13:20:41,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.20,-53.00,867.900,45.704528,13.718996,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805954,2018-05-04 13:20:47,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.50,-55.00,867.500,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805955,2018-05-04 13:20:47,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-7.50,-117.00,867.500,45.704463,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805956,2018-05-04 13:20:51,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,0.80,-114.00,867.500,45.705107,13.718416,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805957,2018-05-04 13:20:51,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,1.50,-108.00,867.500,45.705107,13.718416,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805970,2018-05-04 13:21:17,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.50,-115.00,868.100,45.704528,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805971,2018-05-04 13:21:17,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.80,-59.00,868.100,45.704528,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805975,2018-05-04 13:21:24,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.00,-58.00,867.700,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805976,2018-05-04 13:21:24,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-0.20,-114.00,867.700,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805977,2018-05-04 13:21:26,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,0.20,-110.00,868.500,45.705150,13.718867,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805986,2018-05-04 13:21:51,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.80,-51.00,867.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805987,2018-05-04 13:21:51,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-5.00,-114.00,867.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805988,2018-05-04 13:21:58,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.00,-55.00,868.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805989,2018-05-04 13:21:58,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-3.80,-115.00,868.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805990,2018-05-04 13:22:02,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-2.50,-112.00,867.100,45.705064,13.719210,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805991,2018-05-04 13:22:02,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-10.00,-116.00,867.100,45.705064,13.719210,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1805999,2018-05-04 13:22:26,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.50,-109.00,867.500,45.704506,13.719210,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806000,2018-05-04 13:22:26,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.00,-56.00,867.500,45.704506,13.719210,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806004,2018-05-04 13:22:33,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.80,-58.00,867.300,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806005,2018-05-04 13:22:33,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-6.80,-117.00,867.300,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806006,2018-05-04 13:22:38,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-10.00,-114.00,868.100,45.704753,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806007,2018-05-04 13:22:38,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-4.80,-114.00,868.100,45.704753,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806014,2018-05-04 13:23:02,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-4.20,-114.00,867.100,45.704496,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806015,2018-05-04 13:23:02,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.00,-44.00,867.100,45.704496,13.719232,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806020,2018-05-04 13:23:13,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-4.80,-117.00,868.300,45.704463,13.719725,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806028,2018-05-04 13:23:37,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.80,-103.00,867.300,45.704528,13.719103,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806029,2018-05-04 13:23:37,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.20,-63.00,867.300,45.704528,13.719103,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806032,2018-05-04 13:23:45,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-3.80,-111.00,868.300,45.704485,13.719146,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806033,2018-05-04 13:23:45,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-58.00,868.300,45.704485,13.719146,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806034,2018-05-04 13:23:49,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.20,-91.00,867.900,45.704163,13.719704,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806041,2018-05-04 13:24:11,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.80,-104.00,868.100,45.704463,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806042,2018-05-04 13:24:11,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.00,-66.00,868.100,45.704463,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806046,2018-05-04 13:24:20,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.00,-107.00,867.900,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806047,2018-05-04 13:24:20,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.20,-56.00,867.900,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806048,2018-05-04 13:24:25,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.80,-102.00,868.100,45.703873,13.719897,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806059,2018-05-04 13:24:47,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.00,-107.00,868.300,45.704463,13.718867,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806060,2018-05-04 13:24:47,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.00,-72.00,868.300,45.704463,13.718867,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806065,2018-05-04 13:24:55,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.20,-63.00,868.100,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806066,2018-05-04 13:24:55,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.50,-114.00,868.100,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806067,2018-05-04 13:25:00,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.20,-94.00,867.500,45.703702,13.719511,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806075,2018-05-04 13:25:23,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.00,-97.00,867.700,45.704217,13.718910,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806076,2018-05-04 13:25:23,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.00,-103.00,867.700,45.704217,13.718910,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806079,2018-05-04 13:25:32,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-56.00,867.500,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806080,2018-05-04 13:25:32,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,1.20,-113.00,867.500,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806081,2018-05-04 13:25:35,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.80,-99.00,867.700,45.703820,13.719253,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806087,2018-05-04 13:25:58,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.20,-94.00,867.900,45.703948,13.719103,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806088,2018-05-04 13:25:58,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-90.00,867.900,45.703948,13.719103,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806094,2018-05-04 13:26:07,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-55.00,867.700,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806095,2018-05-04 13:26:07,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.00,-108.00,867.700,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806096,2018-05-04 13:26:10,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,6.50,-107.00,867.100,45.704238,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806104,2018-05-04 13:26:34,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,10.50,-76.00,867.300,45.703637,13.719382,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806105,2018-05-04 13:26:34,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-10.00,-111.00,867.300,45.703637,13.719382,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806111,2018-05-04 13:26:43,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.00,-55.00,868.500,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806112,2018-05-04 13:26:43,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,0.50,-114.00,868.500,45.704496,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806123,2018-05-04 13:27:09,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-3.00,-114.00,867.700,45.703852,13.719854,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806124,2018-05-04 13:27:09,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,11.20,-78.00,867.700,45.703852,13.719854,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806129,2018-05-04 13:27:18,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-1.00,-111.00,867.300,45.704421,13.719253,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806130,2018-05-04 13:27:18,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.20,-57.00,867.300,45.704421,13.719253,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806136,2018-05-04 13:27:45,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.00,-88.00,868.500,45.704142,13.719661,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806137,2018-05-04 13:27:47,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-17.20,-116.00,867.300,45.704388,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806138,2018-05-04 13:27:47,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-87.00,867.300,45.704388,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806139,2018-05-04 13:27:52,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.50,-112.00,868.100,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806140,2018-05-04 13:27:52,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.80,-57.00,868.100,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806149,2018-05-04 13:28:21,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,5.20,-107.00,867.100,45.704560,13.719682,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806150,2018-05-04 13:28:21,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.00,-97.00,867.100,45.704560,13.719682,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806153,2018-05-04 13:28:22,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.50,-84.00,868.100,45.704463,13.719318,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806154,2018-05-04 13:28:27,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-57.00,868.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806155,2018-05-04 13:28:27,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-3.80,-117.00,868.500,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806164,2018-05-04 13:28:57,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.50,-101.00,868.300,45.704796,13.719575,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806169,2018-05-04 13:29:02,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.00,-111.00,867.700,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806170,2018-05-04 13:29:02,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-58.00,867.700,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806179,2018-05-04 13:29:32,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.00,-72.00,867.700,45.704399,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806180,2018-05-04 13:29:33,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.20,-96.00,868.500,45.705043,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806181,2018-05-04 13:29:33,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,4.20,-97.00,868.500,45.705043,13.719039,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806182,2018-05-04 13:29:37,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.20,-114.00,867.900,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806183,2018-05-04 13:29:37,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.00,-61.00,867.900,45.704539,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806194,2018-05-04 13:30:07,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-79.00,868.100,45.704571,13.718931,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806195,2018-05-04 13:30:07,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-17.00,-119.00,868.100,45.704571,13.718931,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806196,2018-05-04 13:30:09,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-97.00,867.700,45.705182,13.718631,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806197,2018-05-04 13:30:09,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.80,-98.00,867.700,45.705182,13.718631,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806198,2018-05-04 13:30:12,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-54.00,867.500,45.704592,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806199,2018-05-04 13:30:12,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-8.00,-114.00,867.500,45.704592,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806206,2018-05-04 13:30:43,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.80,-79.00,867.300,45.704421,13.719017,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806207,2018-05-04 13:30:45,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.80,-96.00,868.100,45.705214,13.718481,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806211,2018-05-04 13:30:48,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-55.00,867.500,45.704592,13.719146,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806212,2018-05-04 13:30:49,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-89.00,867.500,45.704131,13.718845,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806213,2018-05-04 13:30:49,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.20,-103.00,867.500,45.704131,13.718845,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806220,2018-05-04 13:31:18,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.20,-82.00,867.500,45.704453,13.719082,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
